instance_nr,opt,nbh,time,seed,makespan
J6048_1,71,swap,500,5,71
J6048_1,71,swap,1000,1,71
J6048_1,71,swap,1000,2,71
J6048_1,71,swap,1000,3,71
J6048_1,71,swap,1000,4,71
J6048_1,71,swap,1000,5,71
J6048_1,71,swap,5000,1,71
J6048_1,71,swap,5000,2,71
J6048_1,71,swap,5000,3,71
J6048_1,71,swap,5000,4,71
J6048_1,71,swap,5000,5,71
J6048_1,71,api,100,1,71
J6048_1,71,api,100,2,71
J6048_1,71,api,100,3,71
J6048_1,71,api,100,4,71
J6048_1,71,api,100,5,71
J6048_1,71,api,500,1,71
J6048_1,71,api,500,2,71
J6048_1,71,api,500,3,71
J6048_1,71,api,500,4,71
J6048_1,71,api,500,5,71
J6048_1,71,api,1000,1,71
J6048_1,71,api,1000,2,71
J6048_1,71,api,1000,3,71
J6048_1,71,api,1000,4,71
J6048_1,71,api,1000,5,71
J6048_1,71,api,5000,1,71
J6048_1,71,api,5000,2,71
J6048_1,71,api,5000,3,71
J6048_1,71,api,5000,4,71
J6048_1,71,api,5000,5,71
J604_1,84,swap,100,1,84
J604_1,84,swap,100,2,84
J604_1,84,swap,100,3,84
J604_1,84,swap,100,4,84
J604_1,84,swap,100,5,84
J604_1,84,swap,500,1,84
J604_1,84,swap,500,2,84
J604_1,84,swap,500,3,84
J604_1,84,swap,500,4,84
J604_1,84,swap,500,5,84
J604_1,84,swap,1000,1,84
J604_1,84,swap,1000,2,84
J604_1,84,swap,1000,3,84
J604_1,84,swap,1000,4,84
J604_1,84,swap,1000,5,84
J604_1,84,swap,5000,1,84
J604_1,84,swap,5000,2,84
J604_1,84,swap,5000,3,84
J604_1,84,swap,5000,4,84
J604_1,84,swap,5000,5,84
J604_1,84,api,100,1,84
J604_1,84,api,100,2,84
J604_1,84,api,100,3,84
J604_1,84,api,100,4,84
J604_1,84,api,100,5,84
J604_1,84,api,500,1,84
J604_1,84,api,500,2,84
J604_1,84,api,500,3,84
J604_1,84,api,500,4,84
J604_1,84,api,500,5,84
J604_1,84,api,1000,1,84
J604_1,84,api,1000,2,84
J604_1,84,api,1000,3,84
J604_1,84,api,1000,4,84
J604_1,84,api,1000,5,84
J604_1,84,api,5000,1,84
J604_1,84,api,5000,2,84
J604_1,84,api,5000,3,84
J604_1,84,api,5000,4,84
J604_1,84,api,5000,5,84
J605_1,76,swap,100,1,89
J605_1,76,swap,100,2,82
J605_1,76,swap,100,3,85
J605_1,76,swap,100,4,87
J605_1,76,swap,100,5,84
J605_1,76,swap,500,1,82
J605_1,76,swap,500,2,84
J605_1,76,swap,500,3,83
J605_1,76,swap,500,4,80
J605_1,76,swap,500,5,84
J605_1,76,swap,1000,1,77
J605_1,76,swap,1000,2,80
J605_1,76,swap,1000,3,83
J605_1,76,swap,1000,4,81
J605_1,76,swap,1000,5,79
J605_1,76,swap,5000,1,77
J605_1,76,swap,5000,2,78
J605_1,76,swap,5000,3,77
J605_1,76,swap,5000,4,77
J605_1,76,swap,5000,5,77
J605_1,76,api,100,1,88
J605_1,76,api,100,2,88
J605_1,76,api,100,3,90
J605_1,76,api,100,4,90
J605_1,76,api,100,5,90
J605_1,76,api,500,1,84
J605_1,76,api,500,2,83
J605_1,76,api,500,3,83
J605_1,76,api,500,4,86
J605_1,76,api,500,5,85
J605_1,76,api,1000,1,82
J605_1,76,api,1000,2,86
J605_1,76,api,1000,3,81
J605_1,76,api,1000,4,86
J605_1,76,api,1000,5,83
J605_1,76,api,5000,1,82
J605_1,76,api,5000,2,83
J605_1,76,api,5000,3,78
J605_1,76,api,5000,4,78
J605_1,76,api,5000,5,79
J606_1,60,swap,100,1,64
J606_1,60,swap,100,2,62
J606_1,60,swap,100,3,62
J606_1,60,swap,100,4,60
J606_1,60,swap,100,5,61
J606_1,60,swap,500,1,61
J606_1,60,swap,500,2,60
J606_1,60,swap,500,3,60
J606_1,60,swap,500,4,60
J606_1,60,swap,500,5,60
J606_1,60,swap,1000,1,60
J606_1,60,swap,1000,2,60
J606_1,60,swap,1000,3,60
J606_1,60,swap,1000,4,60
J606_1,60,swap,1000,5,60
J606_1,60,swap,5000,1,60
J606_1,60,swap,5000,2,60
J606_1,60,swap,5000,3,60
J606_1,60,swap,5000,4,60
J606_1,60,swap,5000,5,60
J606_1,60,api,100,1,66
J606_1,60,api,100,2,63
J606_1,60,api,100,3,62
J606_1,60,api,100,4,62
J606_1,60,api,100,5,63
J606_1,60,api,500,1,61
J606_1,60,api,500,2,62
J606_1,60,api,500,3,61
J606_1,60,api,500,4,61
J606_1,60,api,500,5,61
J606_1,60,api,1000,1,60
J606_1,60,api,1000,2,62
J606_1,60,api,1000,3,62
J606_1,60,api,1000,4,60
J606_1,60,api,1000,5,61
J606_1,60,api,5000,1,61
J606_1,60,api,5000,2,61
J606_1,60,api,5000,3,60
J606_1,60,api,5000,4,60
J606_1,60,api,5000,5,61
J607_1,77,swap,100,1,77
J607_1,77,swap,100,2,77
J607_1,77,swap,100,3,77
J607_1,77,swap,100,4,77
J607_1,77,swap,100,5,77
J607_1,77,swap,500,1,77
J607_1,77,swap,500,2,77
J607_1,77,swap,500,3,77
J607_1,77,swap,500,4,77
J607_1,77,swap,500,5,77
J607_1,77,swap,1000,1,77
J607_1,77,swap,1000,2,77
J607_1,77,swap,1000,3,77
J607_1,77,swap,1000,4,77
J607_1,77,swap,1000,5,77
J607_1,77,swap,5000,1,77
J607_1,77,swap,5000,2,77
J607_1,77,swap,5000,3,77
J607_1,77,swap,5000,4,77
J607_1,77,swap,5000,5,77
J607_1,77,api,100,1,77
J607_1,77,api,100,2,77
J607_1,77,api,100,3,77
J607_1,77,api,100,4,77
J607_1,77,api,100,5,77
J607_1,77,api,500,1,77
J607_1,77,api,500,2,77
J607_1,77,api,500,3,77
J607_1,77,api,500,4,77
J607_1,77,api,500,5,77
J607_1,77,api,1000,1,77
J607_1,77,api,1000,2,77
J607_1,77,api,1000,3,77
J607_1,77,api,1000,4,77
J607_1,77,api,1000,5,77
J607_1,77,api,5000,1,77
J607_1,77,api,5000,2,77
J607_1,77,api,5000,3,77
J607_1,77,api,5000,4,77
J607_1,77,api,5000,5,77
J608_1,64,swap,100,1,64
J608_1,64,swap,100,2,64
J608_1,64,swap,100,3,64
J608_1,64,swap,100,4,64
J608_1,64,swap,100,5,64
J608_1,64,swap,500,1,64
J608_1,64,swap,500,2,64
J608_1,64,swap,500,3,64
J608_1,64,swap,500,4,64
J608_1,64,swap,500,5,64
J608_1,64,swap,1000,1,64
J608_1,64,swap,1000,2,64
J608_1,64,swap,1000,3,64
J608_1,64,swap,1000,4,64
J608_1,64,swap,1000,5,64
J608_1,64,swap,5000,1,64
J608_1,64,swap,5000,2,64
J608_1,64,swap,5000,3,64
J608_1,64,swap,5000,4,64
J608_1,64,swap,5000,5,64
J608_1,64,api,100,1,64
J608_1,64,api,100,2,64
J608_1,64,api,100,3,64
J608_1,64,api,100,4,64
J608_1,64,api,100,5,64
J608_1,64,api,500,1,64
J608_1,64,api,500,2,64
J608_1,64,api,500,3,64
J608_1,64,api,500,4,64
J608_1,64,api,500,5,64
J608_1,64,api,1000,1,64
J608_1,64,api,1000,2,64
J608_1,64,api,1000,3,64
J608_1,64,api,1000,4,64
J608_1,64,api,1000,5,64
J608_1,64,api,5000,1,64
J608_1,64,api,5000,2,64
J608_1,64,api,5000,3,64
J608_1,64,api,5000,4,64
J608_1,64,api,5000,5,64
J609_1,87,swap,100,1,94
J609_1,87,swap,100,2,96
J609_1,87,swap,100,3,97
J609_1,87,swap,100,4,93
J609_1,87,swap,100,5,95
J609_1,87,swap,500,1,91
J609_1,87,swap,500,2,91
J609_1,87,swap,500,3,90
J609_1,87,swap,500,4,93
J609_1,87,swap,500,5,93
J609_1,87,swap,1000,1,92
J609_1,87,swap,1000,2,92
J609_1,87,swap,1000,3,91
J609_1,87,swap,1000,4,90
J609_1,87,swap,1000,5,93
J609_1,87,swap,5000,1,88
J609_1,87,swap,5000,2,90
J609_1,87,swap,5000,3,90
J609_1,87,swap,5000,4,89
J609_1,87,swap,5000,5,88
J609_1,87,api,100,1,103
J609_1,87,api,100,2,102
J609_1,87,api,100,3,103
J609_1,87,api,100,4,102
J609_1,87,api,100,5,101
J609_1,87,api,500,1,99
J609_1,87,api,500,2,101
J609_1,87,api,500,3,98
J609_1,87,api,500,4,100
J609_1,87,api,500,5,98
J609_1,87,api,1000,1,97
J609_1,87,api,1000,2,98
J609_1,87,api,1000,3,97
J609_1,87,api,1000,4,96
J609_1,87,api,1000,5,97
J609_1,87,api,5000,1,95
J609_1,87,api,5000,2,92
J609_1,87,api,5000,3,95
J609_1,87,api,5000,4,92
J609_1,87,api,5000,5,95
